,Date,temp,pH,Ox,Dao,Zhuodu,Yandu
900,45397.0,14.7,9.46,19.00,924.2,3.5,6.73
901,45397.0,13.4,8.22,11.45,494.3,4.8,1.35
902,45397.0,19.9,8.24,11.17,8880.4,4.3,2.46
903,45397.0,17.4,9.02,28.24,12532.4,5.2,8.39
904,45397.0,12.0,8.6,13.50,460.9,1.8,2.01
905,45397.0,13.9,8.44,12.02,778.1,2.7,2.95
906,45397.0,17.9,8.21,12.43,964.0,17.5,3.49
907,45397.0,15.6,9.21,14.69,2313.3,6.6,4.97
908,45397.0,16.9,8.93,16.83,2142.0,11.2,6.21
909,45397.0,19.3,6.47,7.81,43897.2,7.7,5.36
910,45397.0,19.9,8.65,10.93,580.0,20.1,0.93
911,45397.0,17.5,8.67,10.35,533.1,2.9,0.94
912,45397.0,20.3,8.76,9.86,553.8,45.8,2.61
913,45397.0,20.5,8.98,11.39,947.7,56.2,5.72
914,45397.0,21.4,8.68,9.26,942.5,22.9,3.26
915,45397.0,19.5,8.19,9.69,763.9,17.4,2.85
916,45397.0,20.7,8.43,14.47,1091.3,12.3,4.37
917,45397.0,19.0,8.78,12.86,661.7,10.6,2.62
918,45397.0,20.1,8.26,11.51,579.2,9.7,1.14
919,45397.0,18.3,8.27,9.19,485.4,60.2,0.91
920,45397.0,15.6,8.57,9.01,1214.5,70.6,3.54
921,45397.0,16.9,8.53,9.78,1302.0,44.2,
922,45397.0,14.8,8.62,13.98,719.0,2.2,1.36
923,45397.0,18.4,8.61,9.60,412.3,8.0,1.19
924,45397.0,15.3,8.62,9.14,0.4,0.6,0.74
925,45397.0,17.6,8.55,10.15,913.8,2.5,1.01
926,45397.0,17.6,8.4,11.84,723.2,8.8,3.33
927,45397.0,16.0,8.7,13.32,1352.5,2.7,1.43
928,45397.0,16.3,8.3,8.51,333.3,17.7,3.80
929,45397.0,17.8,8.35,11.96,643.6,16.0,4.11
930,45397.0,19.2,8.49,16.92,820.3,24.5,1.86
931,45397.0,14.7,8.23,16.30,683.9,2.2,1.18
932,45397.0,19.1,8.95,16.31,657.1,4.2,3.33
933,45397.0,19.4,8.4,12.01,711.4,9.7,2.12
934,45397.0,17.4,8.56,11.43,554.3,8.2,2.64
935,45397.0,17.1,9.01,12.20,2880.7,24.8,5.98
936,45397.0,17.5,8.66,13.34,--,18.2,6.95
937,45397.0,15.8,8.18,8.54,28900.4,25.4,3.64
938,45397.0,16.6,8.41,10.00,2034.4,44.4,5.11
939,45397.0,15.7,8.76,13.28,2442.1,23.4,3.77
940,45397.0,18.3,9.37,24.44,1053.9,7.7,5.14
941,45397.0,18.2,8.56,13.97,1048.5,5.5,5.12
942,45397.0,17.4,8.41,12.04,973.3,4.6,4.33
943,45397.0,19.3,7.92,9.54,991.2,12.0,3.25
944,45397.0,17.3,8.89,18.97,874.9,6.8,4.06
945,45397.0,18.4,8.79,22.52,979.3,1.7,1.17
946,45397.0,19.8,9.28,21.63,1226.8,9.5,5.10
947,45397.0,20.0,8.65,8.12,1398.7,32.6,4.96
948,45397.0,18.8,9.13,9.73,303.4,4.2,1.67
949,45397.0,18.7,7.99,9.78,832.8,7.4,3.99
950,45397.0,18.7,8.3,10.62,646.9,2.4,3.82
951,45397.0,17.5,8.33,10.92,1058.0,2.6,4.08
952,45397.0,17.3,8.63,11.81,944.8,5.4,3.62
953,45397.0,18.6,8.03,9.96,812.1,1.2,3.68
954,45397.0,20.2,8.4,23.84,1269.2,26.5,3.87
955,45397.0,11.3,8.49,11.79,812.4,8.0,1.62
956,45397.0,18.3,8.85,19.76,1023.5,28.4,5.19
957,45397.0,16.3,8.45,13.06,579.6,33.8,1.79
958,45397.0,12.4,8.54,9.49,1198.1,8.7,3.54
959,45397.0,19.9,8.49,10.40,789.5,179.6,2.15
960,45397.0,22.8,8.47,18.35,1156.9,15.8,4.29
961,45397.0,18.9,8.24,16.34,1939.9,22.8,4.64
962,45397.0,20.3,8.12,10.76,532.2,35.1,2.57
963,45397.0,21.1,8.04,13.71,2338.4,4.6,4.02
964,45397.0,18.8,8.3,9.12,681.1,16.2,1.90
965,45397.0,15.4,8.3,15.05,838.6,38.5,3.54
966,45397.0,10.7,7.92,10.92,697.0,2.7,2.54
967,45397.0,18.5,8.18,11.12,1036.0,20.4,8.84
968,45397.0,13.9,8.1,10.43,516.4,3.2,2.26
969,45397.0,17.8,8.34,10.48,628.5,39.1,3.24
970,45397.0,19.1,8.29,9.06,814.8,5.8,1.50
971,45397.0,11.9,8.55,11.43,560.7,5.2,1.21
972,45397.0,20.1,8.64,12.45,648.8,43.5,4.81
973,45397.0,16.9,8.47,21.89,679.0,8.3,2.44
974,45397.0,19.3,8.1,9.83,580.3,25.3,0.71
975,45397.0,23.2,8.48,12.00,--,51.7,8.38
976,45397.0,20.8,8.18,7.99,7.3,0.6,8.04
977,45397.0,19.4,8.4,13.01,727.2,33.5,5.41
978,45397.0,21.4,8.26,10.19,904.9,47.0,1.55
979,45397.0,20.1,8.24,8.70,2723.5,351.2,6.85
980,45397.0,24.3,8.68,15.43,774.5,30.5,1.72
981,45397.0,23.5,8.59,25.84,2227.6,34.8,9.53
982,45397.0,18.9,8.19,9.56,1034.5,32.1,2.94
983,45397.0,12.4,8.19,7.13,728.1,13.0,1.42
984,45397.0,21.8,8.09,10.51,1094.6,19.4,3.45
985,45397.0,17.8,8.72,15.24,567.4,4.7,2.03
986,45397.0,15.8,8.34,9.13,486.5,29.4,0.89
987,45397.0,16.4,8.69,12.59,855.9,9.6,2.07
988,45397.0,22.5,8.55,11.16,1593.2,25.4,3.83
989,45397.0,22.1,9.25,17.81,751.1,27.6,
990,45397.0,18.6,8.64,11.43,578.1,19.5,1.64
991,45397.0,25.0,8.74,14.04,620.7,1.9,1.59
992,45397.0,15.9,8.54,8.66,1149.1,5.9,3.68
993,45397.0,20.7,9.06,11.51,761.1,37.1,2.52
994,45397.0,21.9,8.83,10.60,1018.0,15.3,2.60
995,45397.0,10.1,8.29,10.20,585.3,2.9,1.57
996,45397.0,21.6,8.08,8.76,1169.5,29.8,5.27
997,45397.0,15.2,8.42,8.76,1011.1,1041.0,3.21
998,45397.0,16.1,8.21,9.92,1060.0,521.5,3.11
999,45398.0,15.8,8.23,9.25,1996.5,57.4,8.87
1000,45398.0,16.3,8.32,9.22,1073.3,364.1,3.01
1001,45398.0,3.5,7.46,11.82,95.0,8.8,1.97
1002,45398.0,9.2,7.75,13.13,82.9,4.3,2.50
1003,45398.0,16.8,8.59,10.81,1068.4,236.8,1.89
1004,45398.0,17.0,8.75,12.48,--,17.2,7.49
1005,45398.0,15.7,8.67,10.13,842.9,86.5,2.28
1006,45398.0,17.6,8.49,9.32,772.6,25.4,2.07
1007,45398.0,2.4,6.55,11.37,126.5,101.4,11.58
1008,45398.0,12.8,7.68,9.71,337.6,193.4,7.09
1009,45398.0,20.9,8.55,9.38,1004.8,140.0,2.15
1010,45398.0,19.6,8.19,10.34,972.6,51.5,11.31
1011,45398.0,15.2,7.68,9.77,739.6,8.9,5.06
1012,45398.0,14.0,8.03,8.57,708.5,13.8,3.68
1013,45398.0,14.0,8.09,12.94,798.5,6.6,3.81
1014,45398.0,14.0,8.6,9.62,616.8,28.9,8.02
1015,45398.0,14.4,8.77,8.84,579.6,81.0,8.04
1016,45398.0,14.2,8.02,13.50,580.0,0.6,2.24
1017,45398.0,13.9,8.09,10.52,286.7,5.5,1.02
1018,45398.0,16.1,8.8,13.53,506.7,18.6,3.34
1019,45398.0,19.0,8.72,13.20,531.0,32.0,3.80
1020,45398.0,12.7,7.96,9.40,816.4,4.2,2.24
1021,45398.0,11.0,7.57,12.10,132.3,3.3,1.93
1022,45398.0,13.8,9.08,10.48,261.2,5.3,1.50
1023,45398.0,17.7,8.94,17.46,778.9,18.8,6.03
1024,45398.0,13.4,8.44,9.63,763.9,9.5,4.00
1025,45398.0,12.0,8.04,11.95,323.8,3.6,1.44
1026,45398.0,11.2,8.62,14.90,389.9,2.0,1.06
1027,45398.0,15.8,8.8,13.49,653.3,59.4,4.41
1028,45398.0,6.7,7.5,14.24,253.7,3.7,1.69
1029,45398.0,14.5,8.54,13.20,546.4,11.7,1.56
1030,45398.0,15.5,8.16,13.97,534.0,3.5,1.96
1031,45398.0,13.9,8.92,13.45,285.9,6.4,0.79
1032,45398.0,14.7,8.42,10.50,252.2,5.5,1.40
1033,45398.0,12.8,8.86,12.20,290.6,7.5,2.47
1034,45398.0,12.7,9.1,12.40,190.8,8.3,1.59
1035,45398.0,15.8,8.36,12.08,299.2,10.5,0.98
1036,45398.0,14.6,8.24,10.65,465.2,6.5,2.28
1037,45398.0,11.3,8.34,14.54,333.8,2.0,0.81
1038,45398.0,11.2,8.43,10.81,114.7,17.3,0.56
1039,45398.0,9.4,7.57,10.26,159.3,3.1,1.54
1040,45398.0,12.0,9.05,12.68,218.1,9.7,1.70
1041,45398.0,12.4,7.3,11.98,506.4,2.3,0.39
1042,45398.0,11.6,8.12,11.47,705.6,16.8,2.26
1043,45398.0,15.6,8.35,9.38,882.8,23.0,2.91
1044,45398.0,12.6,8.06,10.04,812.6,21.6,3.71
1045,45398.0,14.4,8.31,9.81,681.2,19.0,2.99
1046,45398.0,16.2,8.43,10.61,426.5,8.8,3.42
1047,45398.0,12.0,8.37,8.32,1207.4,20.3,2.37
1048,45398.0,7.0,7.46,4.75,1071.6,10.1,3.73
1049,45398.0,12.5,7.95,9.94,6014.7,189.1,5.92
1050,45398.0,15.9,8.67,12.52,286.4,4.8,1.02
1051,45398.0,16.1,7.9,9.55,245.8,5.3,2.06
1052,45398.0,16.4,8.04,10.3,251.6,6.2,2.06
1053,45398.0,16.4,8.19,11.19,248.5,8.5,2.06
1054,45398.0,16.1,8.06,10.5,249,6.9,2.2
1055,45398.0,16.0,7.84,9.4,250.3,5.7,2.16
1056,45398.0,16.0,7.85,9.34,246.3,4.7,2.16
1057,45398.0,16.0,7.89,9.48,245.6,5.0,2.05
1058,45398.0,16.0,8.02,10.18,247.2,6.7,1.9
1059,45398.0,16.1,8.2,11.02,243.6,12.7,1.98
1060,45398.0,15.9,8.12,10.52,244.4,6.5,2.11
1061,45398.0,15.8,7.88,9.41,247.4,5.2,2.12
1062,45398.0,15.8,7.82,9.19,246,4.7,2.12
1063,45398.0,15.6,7.88,9.34,246.2,4.9,1.96
1064,45398.0,16.1,7.98,10.15,248.7,15.6,1.92
1065,45398.0,16.8,8.17,11.22,247.8,15.8,2.39
1066,45398.0,16.5,8.03,10.58,246.2,8.9,2.42
1067,45398.0,16.0,7.76,9.3,249.4,4.6,2.26
1068,45398.0,15.7,7.71,9.06,248.3,5.0,2.26
1069,45398.0,15.7,7.71,9.06,248.3,5.0,--
1070,45398.0,15.6,7.78,9.4,247.8,4.8,2.01
1071,45398.0,16.8,8.09,11.52,244.8,16.4,2.36
1072,45398.0,16.5,7.94,10.7,246.6,8.8,2.32
1073,45398.0,16.0,7.69,9.46,245.1,5.8,2.15
1074,45398.0,15.9,7.63,9.13,246.1,5.2,2.15
1075,45398.0,15.7,7.68,9.31,247.2,6.0,1.91
1076,45398.0,16.1,7.87,10.49,249.2,14.8,1.91
1077,45398.0,16.2,8.09,11.5,242.8,14.0,2.55
1078,45398.0,15.8,7.98,10.58,257.3,8.0,2.25
1079,45398.0,17.4,7.43,4.96,1226.8,3.1,4.04
1080,45398.0,17.9,7.72,6.94,1224.6,2.4,3.84
1081,45398.0,17.9,7.72,6.94,1224.6,2.4,3.84
1082,45398.0,18.4,7.9,7.34,1218.3,3.6,3.97
1083,45398.0,18.3,7.69,6.17,1226,3.1,4.15
1084,45398.0,17.9,7.47,4.89,1233.8,3.0,4.11
1085,45398.0,17.8,7.42,4.6,1229.3,3.8,4.01
1086,45398.0,17.6,7.43,4.94,1222.7,3.6,3.55
1087,45398.0,17.9,7.63,6.21,1212.7,2.7,3.79
1088,45398.0,18.4,7.92,7.28,1202.2,2.6,3.81
1089,45398.0,18.4,7.76,6.34,1198.8,3.0,3.84
1090,45398.0,18.0,7.53,5.27,1197.1,3.2,3.83
1091,45398.0,17.6,7.44,4.71,1197,3.7,3.97
1092,45398.0,17.3,7.48,5.3,1197.7,2.9,--
1093,45398.0,17.9,7.91,7.52,1194.9,2.5,--
1094,45398.0,19.3,8.21,7.9,1182.5,2.6,3.69
1095,45398.0,19.3,7.92,6.78,1184.1,3.3,3.68
1096,45398.0,18.2,7.54,5.4,1185.7,3.4,3.78
1097,45398.0,17.2,7.43,4.7,1190.2,3.5,--
1098,45398.0,16.8,7.49,5.34,1194,2.8,--
1099,45398.0,19.5,8.19,8.05,1176.3,2.7,3.72
1100,45398.0,19.5,7.91,6.73,1179.4,3.7,3.95
1101,45398.0,18.2,7.55,5.31,1185.6,3.5,3.88
1102,45398.0,17.2,7.43,4.74,1188.5,3.9,3.88
1103,45398.0,16.9,7.48,5.34,1190.3,2.9,4.04
1104,45398.0,17.6,7.86,7.05,1184.6,2.3,3.75
1105,45398.0,18.3,8.08,8,1181.3,2.7,3.68
1106,45398.0,18.3,7.82,6.73,1177.7,3.3,3.93
1107,45398.0,14.6,7.75,5.7,731.2,36.4,5.54
1108,45398.0,14.5,7.73,5.5,730.9,35.3,5.67
1109,45398.0,14.7,7.8,6.73,730.8,25.4,5.67
1110,45398.0,14.5,7.74,5.63,728.8,24.4,5.62
1111,45398.0,14.7,7.79,6.69,727.6,22.4,5.81
1112,45398.0,14.8,7.83,6.93,727.8,13.9,5.81
1113,45398.0,14.7,7.8,6.54,727.6,18.2,5.43
1114,45398.0,14.8,7.78,6.41,725.2,33.2,5.4
1115,45398.0,14.7,7.71,5.18,724.2,23.5,5.56
1116,45398.0,14.9,7.74,5.72,726.1,17.9,5.26
1117,45398.0,15.2,7.77,6.35,726.4,22.1,5.3
1118,45398.0,15.0,7.74,5.95,727,13.7,5.3
1119,45398.0,14.8,7.71,5.44,727.3,16.7,5.13
1120,45398.0,14.8,7.69,5.03,724,14.6,5.09
1121,45398.0,15.0,7.75,5.94,725.7,12.9,4.93
1122,45398.0,15.2,7.73,6.07,729,13.7,4.93
1123,45398.0,15.1,7.74,5.93,739.6,12.0,5.18
1124,45398.0,14.9,7.73,5.8,745.7,11.6,5.18
1125,45398.0,14.9,7.73,5.8,745.7,11.6,--
1126,45398.0,14.8,7.72,5.63,750.4,12.4,4.96
1127,45398.0,15.2,7.74,5.96,750,12.9,4.97
1128,45398.0,15.0,7.68,5.04,749.4,12.6,4.96
1129,45398.0,14.9,7.65,4.48,750.9,14.4,4.91
1130,45398.0,14.8,7.75,5.98,763.2,10.6,4.91
1131,45398.0,14.5,7.72,5.68,765.1,10.7,4.9
1132,45398.0,15.0,7.78,6.96,769.7,31.8,5.11
1133,45398.0,15.7,7.88,7.81,773.3,14.4,5.3
1134,45398.0,15.3,7.79,6.73,772.5,13.1,5.08
1135,45398.0,12.8,8.6,11.38,13527.5,10.9,7.17
1136,45398.0,14.3,8.67,11.59,13087.1,13.0,8.23
1137,45398.0,14.1,8.61,11.15,13035.2,12.8,8.23
1138,45398.0,13.5,8.63,11.7,13562.9,14.3,8.18
1139,45398.0,13.2,8.63,11.48,13613.2,11.8,8.08
1140,45398.0,13.1,8.62,11.57,13613.4,13.9,8.08
1141,45398.0,13.1,8.65,11.85,13430.2,13.8,7.56
1142,45398.0,13.4,8.68,12.3,13233.8,15.5,8.14
1143,45398.0,14.5,8.81,12.93,12376.9,18.4,8.44
1144,45398.0,14.2,8.74,12.05,12002.8,16.0,9.64
1145,45398.0,14.2,8.75,12.19,11882.6,17.0,8.43
1146,45398.0,14.0,8.8,12.83,11522.4,18.2,8.43
1147,45398.0,14.0,8.72,12.09,11441.8,18.4,8.63
1148,45398.0,14.2,8.75,12.42,11593.2,18.9,8.23
1149,45398.0,14.8,8.82,12.84,11402.4,21.1,8.88
1150,45398.0,14.7,8.8,12.09,11688.3,22.3,8.86
1151,45398.0,14.2,8.75,11.81,11777.9,22.3,8.98
1152,45398.0,13.8,8.78,11.71,11523,23.5,8.98
1153,45398.0,13.8,8.78,11.71,11523,23.5,9.07
1154,45398.0,13.8,8.79,12.13,11531.1,23.9,9.08
1155,45398.0,17.2,8.81,11.95,11230,31.8,10.38
1156,45398.0,16.1,8.81,12.46,11286,28.4,10.27
1157,45398.0,15.8,8.81,11.93,11100.4,27.2,23.53
1158,45398.0,15.4,8.77,11.82,11014.2,27.5,23.53
1159,45398.0,15.3,8.77,12.29,11079.4,27.2,9.15
1160,45398.0,16.2,8.79,11.91,11028.1,31.0,9.49
1161,45398.0,16.3,8.81,11.96,10932.2,32.5,9.75
1162,45398.0,15.8,8.75,12.14,11047.7,31.4,10.67
1163,45398.0,13.5,8.28,7.75,1700.8,20.5,5.94
1164,45398.0,14.0,8.45,9.54,1655.3,20.5,6.6
1165,45398.0,14.4,8.45,9.38,1669.2,21.1,6.6
1166,45398.0,14.1,8.44,9.26,1640.2,18.8,6.34
1167,45398.0,13.7,8.39,8.7,1658.7,19.5,5.97
1168,45398.0,13.6,8.46,9.3,1449.3,14.6,5.97
1169,45398.0,13.5,8.41,8.81,1497.6,18.3,5.39
1170,45398.0,13.7,8.54,10.37,1475.6,16.5,5.73
1171,45398.0,13.7,8.45,9.27,1575,20.3,6.55
1172,45398.0,13.6,8.33,8.12,1648.4,19.6,5.89
1173,45398.0,13.5,8.34,8.37,1612.9,15.0,5.42
1174,45398.0,13.2,8.39,8.82,1570.3,17.5,5.42
1175,45398.0,13.1,8.31,8.18,1648.2,22.8,5.49
1176,45398.0,13.5,8.21,7,1815.7,24.7,5.69
1177,45398.0,14.1,8.34,8.16,1696.9,23.0,5.64
1178,45398.0,14.1,8.38,8.53,1669.7,21.6,5.84
1179,45398.0,13.6,8.36,8.45,1692.3,19.7,5.72
1180,45398.0,13.2,8.35,8.48,1666.5,18.4,5.72
1181,45398.0,13.2,8.35,8.48,1666.5,18.4,5.22
1182,45398.0,13.0,8.36,8.65,1672.7,18.6,5.22
1183,45398.0,16.0,8.6,10.86,1351.8,17.7,5.18
1184,45398.0,15.9,8.59,10.73,1380.8,23.4,5.13
1185,45398.0,15.0,8.62,10.51,1317.9,20.4,5.38
1186,45398.0,14.6,8.59,10.37,1327.4,21.2,5.38
1187,45398.0,14.4,8.58,10.35,1350.3,22.5,5.38
1188,45398.0,15.5,8.63,10.96,1325.4,23.5,5.15
1189,45398.0,15.6,8.67,10.98,1294.7,24.6,5.57
1190,45398.0,15.2,8.65,10.68,1328.8,24.0,5.84
1191,45398.0,17.6,7.75,13.06,864.9,19.0,2.81
1192,45398.0,18.2,7.77,13.59,865.3,17.8,2.43
1193,45398.0,18.4,7.86,15.05,886.8,31.1,2.43
1194,45398.0,18.4,7.96,16.9,900.2,57.3,2.35
1195,45398.0,18.3,8.02,17.32,915,67.1,2.61
1196,45398.0,17.8,7.81,13.96,913,13.2,2.61
1197,45398.0,17.3,7.62,10.62,904.3,7.8,2.65
1198,45398.0,17.5,7.73,12.74,904.3,10.9,2.45
1199,45423.0,22.8,7.7,7.81,428.5,6.6,2.06
1200,45423.0,23.1,8.71,9.37,1056.0,6.2,3.22
1201,45423.0,24.0,7.15,8.61,831.1,13.5,5.47
1202,45423.0,23.5,7.89,8.64,843.4,2.9,4.34
1203,45423.0,22.3,7.66,9.30,1222.7,12.7,3.81
1204,45423.0,23.7,8.29,9.74,1071.2,76.5,4.09
1205,,,,,,,
1206,45423.0,23.3,7.64,9.42,437.1,21.1,1.93
1207,45423.0,24.3,7.86,8.57,967.3,16.3,5.64
1208,45423.0,23.0,7.58,7.31,1234.9,57.0,3.24
1209,45423.0,25.5,9.71,18.79,1086.0,12.9,6.62
1210,45423.0,25.9,8.26,9.98,1179.8,16.6,4.82
1211,45423.0,21.9,8.55,9.96,428.7,5.0,2.64
1212,45423.0,22.9,8.07,8.84,695.6,33.0,5.96
1213,45423.0,19.1,8.54,10.99,436.2,3.6,2.46
1214,45423.0,19.3,8.35,10.11,465.7,6.5,1.59
1215,45423.0,22.7,8.15,14.69,543.6,3.3,0.82
1216,45423.0,22.2,8.5,14.39,586.8,8.4,3.29
1217,45423.0,16.1,8.3,10.78,580.7,49.2,0.89
1218,45423.0,22.6,8.01,7.13,651.0,12.8,3.77
1219,45423.0,22.9,8.26,11.14,734.3,9.1,3.44
1220,45423.0,24.0,8.54,15.96,1052.4,8.6,3.43
1221,45423.0,22.4,8.41,11.57,766.1,5.7,3.30
1222,45423.0,22.6,8.24,8.60,286.1,1.2,1.61
1223,45423.0,22.3,8.81,16.74,2576.0,11.5,4.29
1224,45423.0,23.2,8.24,8.55,271.7,5.4,2.00
1225,45423.0,23.2,8.41,13.20,956.4,13.3,7.00
1226,45423.0,23.0,8.88,9.70,948.9,12.9,5.53
1227,45423.0,20.0,8.42,7.79,3586.9,22.2,5.92
1228,45423.0,23.3,9.57,17.75,24216.8,22.3,13.63
1229,45423.0,21.6,8.5,9.49,7263.4,323.2,6.09
1230,45423.0,23.7,8.32,15.81,36093.4,84.6,9.76
1231,45423.0,23.6,8.37,7.41,4075.3,38.2,7.05
1232,45423.0,22.8,7.94,6.42,2810.9,31.1,5.70
1233,45423.0,22.9,8.99,28.32,16443.6,59.0,10.64
1234,45423.0,19.6,8.3,9.42,1380.2,32.1,4.54
1235,45423.0,21.9,8.81,11.12,522.0,3.8,4.54
1236,45423.0,20.8,8.37,8.57,519.0,4.6,2.57
1237,45423.0,15.2,8.2,9.86,631.1,5.2,2.36
1238,45423.0,24.5,8.46,10.64,805.8,8.5,2.90
1239,45423.0,17.6,8.72,10.21,639.8,2.3,2.02
1240,45423.0,,,,,,
1241,45423.0,23.1,8.18,9.55,648.7,99.7,2.69
1242,45423.0,23.6,7.92,5.30,1083.1,58.4,0.87
1243,45423.0,21.2,8.04,6.49,966.5,23.7,1.82
1244,45423.0,22.7,8.47,10.75,366.1,11.0,1.69
1245,45423.0,20.9,8.04,2.85,1256.6,14.4,6.07
1246,45423.0,17.8,8.75,12.32,596.3,0.5,2.07
1247,45423.0,25.2,8.98,15.43,679.4,9.6,3.11
1248,45423.0,22.0,9.39,3.92,1216.4,5.0,8.03
1249,45423.0,22.1,8.1,8.07,566.4,7.1,2.26
1250,45423.0,23.0,7.87,8.09,22370.9,1.9,2.72
1251,45423.0,22.9,9.21,13.81,877.4,14.9,3.59
1252,45423.0,21.7,8.47,10.45,463.6,1.2,1.41
1253,45423.0,21.2,8.92,15.57,695.8,12.5,3.92
1254,45423.0,23.8,8.22,9.10,754.4,17.1,3.95
1255,45423.0,27.4,8.58,16.63,22903.0,12.2,12.58
1256,45423.0,21.9,9.3,11.23,3579.2,90.4,8.34
1257,45423.0,24.3,6.73,10.43,42895.9,9.4,3.93
1258,45423.0,,,,,,
1259,45423.0,26.2,8.61,9.90,543.2,2.3,1.29
1260,45423.0,24.8,8.97,15.02,751.2,29.3,2.76
1261,45423.0,25.1,7.76,6.41,856.7,55.9,5.55
1262,45423.0,25.6,8.2,7.69,774.2,20.2,3.62
1263,45423.0,26.2,8.37,14.29,619.4,4.0,2.89
1264,45423.0,22.5,8.06,9.77,594.5,12.4,0.92
1265,45423.0,20.6,8.28,10.03,525.1,8.1,1.05
1266,45423.0,18.3,8.66,8.90,1208.9,56.0,4.09
1267,45423.0,19.2,8.34,7.76,1274.0,44.7,4.80
1268,45423.0,19.9,8.77,12.86,807.2,12.6,1.95
1269,45423.0,19.8,8.73,13.12,683.1,2.4,1.64
1270,45423.0,22.0,8.56,13.32,407.0,7.0,1.57
1271,45423.0,17.4,8.39,8.27,374.4,131.1,6.80
1272,45423.0,22.2,8.28,18.18,898.4,2.5,0.88
1273,45423.0,21.6,8.21,8.63,546.9,50.9,4.86
1274,45423.0,19.7,8.33,10.99,1340.8,3.2,1.49
1275,45423.0,16.9,8.32,8.17,315.4,217.7,10.96
1276,45423.0,20.8,8.09,7.59,501.0,104.6,6.47
1277,45423.0,21.2,8.6,18.14,758.7,11.1,1.47
1278,45423.0,19.2,8.31,16.90,657.1,2.1,1.62
1279,45423.0,15.8,8.04,9.24,661.4,35.4,6.17
1280,45423.0,22.6,8.33,11.73,727.3,18.4,1.73
1281,45423.0,19.0,9.04,25.62,464.6,5.3,1.49
1282,45423.0,22.6,9.42,10.30,2857.9,24.0,6.95
1283,45423.0,22.5,8.1,7.80,--,56.6,6.99
1284,45423.0,24.3,7.66,8.63,40768.4,1085.4,6.64
1285,45423.0,22.6,8.39,9.36,2113.5,45.2,5.48
1286,45423.0,22.2,8.66,11.10,2830.3,33.8,4.95
1287,45423.0,24.7,9.35,12.27,1261.6,16.7,5.74
1288,45423.0,23.2,7.9,22.70,1013.0,10.3,5.90
1289,45423.0,23.3,8.29,25.75,947.3,11.3,5.12
1290,45423.0,23.5,7.95,3.65,1747.1,46.9,6.31
1291,45423.0,24.5,9.02,--,677.4,38.4,5.25
1292,45423.0,22.9,7.85,4.22,998.2,1.4,6.33
1293,45423.0,24.1,8.86,11.23,877.5,15.0,4.72
1294,45423.0,23.8,8.7,7.60,1460.9,39.8,5.98
1295,45423.0,24.0,8.91,8.32,347.5,24.1,1.54
1296,45423.0,25.7,8.03,8.33,939.2,12.3,3.42
1297,45423.0,24.6,7.95,9.95,1131.2,11.3,4.91
1298,45423.0,26.7,7.93,7.01,1091.8,9.6,5.04
1299,45423.0,23.9,8.45,12.16,663.0,4.1,4.27
1300,45423.0,24.0,8.39,11.37,868.9,6.1,4.01
1301,45423.0,23.6,8.41,10.36,916.3,4.0,4.51
1302,45423.0,24.3,7.98,9.44,678.7,3.1,5.25
1303,45423.0,23.4,8.44,14.89,1557.2,10.7,6.19
1304,45423.0,18.7,8.43,11.20,748.3,11.3,1.63
1305,45423.0,20.3,8.55,8.05,807.3,22.7,1.33
1306,45423.0,18.0,8.48,13.92,962.7,28.1,2.99
1307,45423.0,18.5,8.38,9.92,582.9,45.8,3.29
1308,45423.0,18.2,8.49,8.35,1290.7,15.4,4.45
1309,45423.0,20.3,8.57,10.08,1071.0,182.3,5.11
1310,45423.0,21.1,8.21,6.86,979.7,312.5,5.20
1311,45423.0,19.1,7.89,7.49,1538.5,24.9,4.44
1312,45423.0,21.2,8.09,10.06,537.4,83.0,2.19
1313,45423.0,23.2,8.26,22.94,2201.4,2.8,4.46
1314,45423.0,21.9,8.4,8.78,744.4,14.7,2.33
1315,45423.0,21.6,8.16,11.82,658.5,19.6,7.31
1316,45423.0,14.4,7.84,10.34,719.6,4.8,2.58
1317,45423.0,24.6,7.97,8.80,787.6,33.8,3.80
1318,45423.0,20.0,8.25,10.43,504.9,3.9,2.27
1319,45423.0,17.9,7.83,6.93,648.7,23.8,2.10
1320,45423.0,15.6,8.51,9.76,544.5,6.9,1.25
1321,45423.0,18.0,8.24,7.01,1002.6,48.6,2.94
1322,45423.0,18.2,8.56,19.71,681.9,6.8,2.70
1323,45423.0,21.4,8.13,10.56,511.2,22.6,0.57
1324,45423.0,22.5,8.7,10.54,2306.3,27.5,4.16
1325,45423.0,24.0,8.37,9.91,1545.3,86.1,7.79
1326,45423.0,23.0,8.46,12.18,944.3,45.8,5.37
1327,45423.0,28.1,8.25,9.43,1056.9,28.4,2.26
1328,45423.0,23.7,8.32,7.04,2240.0,100.4,4.76
1329,45423.0,24.0,8.75,24.02,753.5,12.2,1.43
1330,45423.0,25.1,8.4,26.41,2008.4,27.3,6.03
1331,45423.0,19.8,8.08,8.50,993.4,18.5,2.64
1332,45423.0,17.2,7.94,6.53,750.0,10.5,1.70
1333,45423.0,22.5,8.04,6.70,959.1,154.1,3.74
1334,45423.0,19.7,8.39,15.11,629.0,12.1,1.33
1335,45423.0,17.0,8.24,12.30,478.0,5.1,0.96
1336,45423.0,19.2,8.58,9.12,953.9,14.4,1.61
1337,45423.0,25.3,8.31,11.45,1510.2,23.1,4.52
